actual,predicted
0.001147389400000004,0.1082633
0.0,0.035225872
0.00018998979999999832,0.026839219
0.0,0.043135386
0.007815659000000003,0.034724746
0.0,0.024362795
0.0,0.017723288
0.0,0.40838337
0.0,0.11220938
0.0,0.006785497
0.0,0.05042116
0.009536743,0.15797028
0.0,0.05909373
0.0,0.00520546
0.5087570000000001,0.020490807
0.0,0.6509163
0.021764081000000005,0.07567372
0.0,0.03827487
0.17222798,0.028453968
0.0,0.18382354
13.007142,0.45132226
0.0,0.05358091
0.0,0.024042048
0.0011455268000000046,0.36185476
0.0,0.24152115
0.0,0.037248
0.0,0.018104129
0.0,0.011671022
0.0,0.2358984
0.0,0.09529675
0.0,0.025530256
0.0,0.0107663125
0.002294778799999994,0.09047846
0.0,0.024146628
0.0,0.02632406
0.0,0.015007209
0.035107136,0.155263
0.0,0.080556676
0.0,0.006700672
0.0,0.013210937
0.0057220459999999945,0.12879884
0.0,0.07021791
0.0,0.0062503144
0.0,0.0010588914
0.0,0.0567535
0.0,0.08602407
0.0,0.006865047
0.0049592927000000064,0.014354076
0.0,0.03443974
0.0,0.2981554
0.0,0.029756438
0.0005720649000000022,0.02772766
0.0,0.27146217
0.0,0.28923136
0.0,0.01968614
0.0,0.012458444
0.09154901,0.24000081
0.0,0.025431413
0.0,0.011026867
0.0061057510000000065,0.014472935
0.0,0.14495414
0.008225441,0.08384209
0.0,0.011791959
0.00019068830000000536,0.02819648
0.0,0.111248925
0.006288290000000002,0.0107222125
0.3013685300000001,0.02906992
0.0,0.06498878
1.0187402,0.53187364
0.0,0.09103914
0.0,0.009851992
0.0,0.013330333
0.004104338600000007,0.13300887
0.0,0.038850542
0.0,-0.0027974024
0.0,0.0044301525
1.3538115,0.14192997
0.0,0.022324756
0.0,0.010428645
0.022315170000000002,0.18420586
0.262835,0.18746853
0.0,0.03444535
0.0,0.0075376406
0.41954747,0.015652861
0.0,0.106033355
0.00037997959999999664,-0.0037721694
0.0,0.0018380284
0.0,0.002185233
0.0,0.04549506
0.04158169,0.001974173
0.0,0.0053159446
0.0015273690000000006,0.0011991188
0.018499792000000008,0.05936893
0.0,-0.0020953342
0.0,-0.0036421567
0.0,0.009775452
0.011064112000000001,0.05751746
0.0,0.055666346
0.0,0.013121799
0.0015259720000000004,0.014513165
0.0039092265000000015,0.18616477
0.0,0.057461217
0.0,0.031208549
0.0,-0.0035124794
0.0007748603999999937,0.04147742
0.0,0.030581392
0.0,0.009549573
0.0006674090399999971,0.009883881
0.0,0.10301742
0.0,0.10703362
0.0,0.004383564
9.534414999999574e-05,0.00069990754
0.030958675000000005,0.05144328
0.0,0.0079808235
0.0,0.100703835
0.0,0.008349523
0.0,0.07560819
0.0,0.051650353
0.0,0.00090190023
0.0,0.003146261
0.0,0.048101842
0.0,0.00088848174
0.0,0.002979152
0.0,0.0030796528
0.0053420663000000035,0.11471951
0.0,0.0020182133
0.0,0.0035300255
0.0,0.0065488964
0.46646595,0.28944102
0.0,0.08946883
0.0,0.011812888
0.04196167,0.011199921
0.0,0.15696834
0.0,0.10688938
0.0,0.011286467
0.001144362600000004,0.00011891872
0.38664347,0.14324665
0.0,0.04069925
0.0,0.042604703
0.0,0.009990215
0.028224661999999998,0.1279272
0.0,0.10231524
0.0,0.0027546957
0.0,-0.00156454
0.011444092000000003,0.046385188
0.0,0.009089418
0.0,-6.5885484e-05
0.0,0.0038406104
0.008963048000000001,0.06153433
0.0,0.030788172
0.0,0.005423993
0.0,0.0011966377
0.0966005,0.11075152
0.0,0.039177187
0.0,0.0010173768
0.42752177,0.009629428
0.0,0.104290694
0.0,0.046670355
0.0,0.0012586713
0.0,0.0046319664
0.0,0.047023214
0.0,0.034794137
0.0,0.0014838725
0.0,0.0034118295
0.00018998979999999832,0.061260186
0.0,0.011869781
0.0,0.0034867153
0.0,0.00072316825
0.0047683716000000015,0.067714244
0.0,0.002028279
0.0,0.009919435
0.0,0.0013972372
0.0,0.031947475
0.0,0.008759178
0.0,0.0022120476
0.0,4.172325e-06
0.32037497,0.013708778
0.0,0.033463556
0.0,-0.0046099573
0.0,-0.0042691156
0.120157376,0.049479082
0.0,0.06590955
0.0,0.0011927038
0.00038137659999999685,0.0064918324
0.075137705,0.034904122
0.0,0.024165347
0.0,0.0026756376
0.008391448999999995,-0.002350524
0.0,0.07780348
0.00038149299999999664,0.04541499
0.017922722000000002,0.030969925
0.0,0.021639183
0.027466565,0.39177215
0.0,0.25772783
0.0,0.00018998235
0.00038137659999999685,0.0008428544
0.011420343,0.121021435
0.0,0.04077387
0.0,0.004700564
0.0,0.007288255
0.0,0.11467174
0.0,0.021563947
0.0,0.0030008778
0.0,0.0041313544
0.00038743019999999684,0.03680254
0.0,0.040569525
0.0,0.0031845123
0.0015259138000000005,0.00446216
0.0,0.02735516
